0,1,-13.0000,0.0000,0.0000,0,0.0341,going
1,6,17.0000,6.0000,0.0000,0,0.0445,going
2,1,-13.0000,0.0000,0.0000,0,0.0361,going
3,5,11.0000,6.0000,0.0000,0,0.0459,going
4,1,-13.0000,0.0000,0.0000,0,0.0367,going
5,3,-1.0000,6.0000,0.0000,0,0.0439,going
6,4,5.0000,6.0000,0.0000,0,0.0413,going
7,1,-13.0000,0.0000,0.0000,0,0.0393,going
8,7,23.0000,6.0000,0.0000,0,0.0499,going
9,3,-1.0000,6.0000,0.0000,0,0.0468,going
10,2,-7.0000,6.0000,0.0000,0,0.0457,going
11,3,-1.0000,6.0000,0.0000,0,0.0455,going
12,2,-7.0000,6.0000,0.0000,0,0.0430,going
13,2,-8.0000,6.0000,0.0000,0,0.0428,going
14,1,-13.0000,0.0000,0.0000,0,0.0362,going
15,1,-13.0000,0.0000,0.0000,0,0.0384,going
16,4,5.0000,6.0000,0.0000,0,0.0506,going
17,1,-13.0000,0.0000,0.0000,0,0.0417,going
18,1,-13.0000,0.0000,0.0000,0,0.0309,going
19,1,-13.0000,0.0000,0.0000,0,0.0330,going
20,1,-13.0000,0.0000,0.0000,0,0.0279,going
21,2,-8.0000,6.0000,0.0000,0,0.0450,going
22,1,-13.0000,0.0000,0.0000,0,0.0440,going
23,1,-13.0000,0.0000,0.0000,0,0.0377,going
24,1,-13.0000,0.0000,0.0000,0,0.0429,going
25,2,-7.0000,6.0000,0.0000,0,0.0404,going
26,2,-7.0000,6.0000,0.0000,0,0.0442,going
27,1,-13.0000,0.0000,0.0000,0,0.0353,going
28,4,5.0000,6.0000,0.0000,0,0.0445,going
29,3,-2.0000,6.0000,0.0000,0,0.0430,going
30,1,-13.0000,0.0000,0.0000,0,0.0312,going
31,4,5.0000,6.0000,0.0000,0,0.0508,going
32,2,-8.0000,6.0000,0.0000,0,0.0420,going
33,1,-13.0000,0.0000,0.0000,0,0.0386,going
34,2,-7.0000,6.0000,0.0000,0,0.0402,going
35,2,-7.0000,6.0000,0.0000,0,0.0450,going
36,3,-1.0000,6.0000,0.0000,0,0.0506,going
37,3,-1.0000,6.0000,0.0000,0,0.0399,going
38,2,-8.0000,6.0000,0.0000,0,0.0430,going
39,1,-13.0000,0.0000,0.0000,0,0.0380,going
40,2,-7.0000,6.0000,0.0000,0,0.0436,going
41,2,-8.0000,6.0000,0.0000,0,0.0356,going
42,3,-1.0000,6.0000,0.0000,0,0.0528,going
43,2,-8.0000,6.0000,0.0000,0,0.0478,going
44,2,-7.0000,6.0000,0.0000,0,0.0385,going
45,1,-13.0000,0.0000,0.0000,0,0.0393,going
46,1,-13.0000,0.0000,0.0000,0,0.0325,going
47,2,-8.0000,6.0000,0.0000,0,0.0436,going
48,10,41.0000,6.0000,0.0000,0,0.0404,going
49,6,17.0000,6.0000,0.0000,0,0.0518,going
50,5,11.0000,6.0000,0.0000,0,0.0483,going
51,6,16.0000,6.0000,0.0000,0,0.0468,going
52,1,-13.0000,0.0000,0.0000,0,0.0336,going
53,4,5.0000,6.0000,0.0000,0,0.0544,going
54,3,-1.0000,6.0000,0.0000,0,0.0502,going
55,1,-13.0000,0.0000,0.0000,0,0.0419,going
56,1,-13.0000,0.0000,0.0000,0,0.0311,going
57,1,-13.0000,0.0000,0.0000,0,0.0361,going
58,2,-7.0000,6.0000,0.0000,0,0.0377,going
59,2,-7.0000,6.0000,0.0000,0,0.0364,going
60,1,-13.0000,0.0000,0.0000,0,0.0392,going
61,1,-13.0000,0.0000,0.0000,0,0.0397,going
62,4,5.0000,6.0000,0.0000,0,0.0503,going
63,2,-8.0000,6.0000,0.0000,0,0.0448,going
64,1,-13.0000,0.0000,0.0000,0,0.0412,going
65,27,141.0000,6.0000,0.0000,0,0.0497,going
66,3,-1.0000,6.0000,0.0000,0,0.0501,going
67,2,-8.0000,6.0000,0.0000,0,0.0393,going
68,2,-7.0000,6.0000,0.0000,0,0.0369,going
69,3,-1.0000,6.0000,0.0000,0,0.0396,going
70,2,-7.0000,6.0000,0.0000,0,0.0416,going
71,2,-7.0000,6.0000,0.0000,0,0.0413,going
72,2,-8.0000,6.0000,0.0000,0,0.0449,going
73,3,-1.0000,6.0000,0.0000,0,0.0428,going
74,1,-13.0000,0.0000,0.0000,0,0.0285,going
75,2,-8.0000,6.0000,0.0000,0,0.0529,going
76,2,-8.0000,6.0000,0.0000,0,0.0336,going
77,1,-13.0000,0.0000,0.0000,0,0.0405,going
78,1,-13.0000,0.0000,0.0000,0,0.0409,going
79,1,-13.0000,0.0000,0.0000,0,0.0382,going
80,2,-7.0000,6.0000,0.0000,0,0.0451,going
81,2,-7.0000,6.0000,0.0000,0,0.0401,going
82,3,-2.0000,6.0000,0.0000,0,0.0473,going
83,8,29.0000,6.0000,0.0000,0,0.0424,going
84,1,-13.0000,0.0000,0.0000,0,0.0478,going
85,2,-8.0000,6.0000,0.0000,0,0.0438,going
86,2,-7.0000,6.0000,0.0000,0,0.0392,going
87,2,-7.0000,6.0000,0.0000,0,0.0471,going
88,1,-13.0000,0.0000,0.0000,0,0.0391,going
89,3,-1.0000,6.0000,0.0000,0,0.0416,going
90,2,-7.0000,6.0000,0.0000,0,0.0375,going
91,1,-13.0000,0.0000,0.0000,0,0.0387,going
92,1,-13.0000,0.0000,0.0000,0,0.0365,going
93,1,-13.0000,0.0000,0.0000,0,0.0388,going
94,3,-1.0000,6.0000,0.0000,0,0.0418,going
95,1,-13.0000,0.0000,0.0000,0,0.0342,going
96,1,-13.0000,0.0000,0.0000,0,0.0372,going
97,4,4.0000,6.0000,0.0000,0,0.0471,going
98,3,-1.0000,6.0000,0.0000,0,0.0540,going
99,2,-7.0000,6.0000,0.0000,0,0.0374,going
100,2,-7.0000,6.0000,0.0000,0,0.0383,going
101,3,-1.0000,6.0000,0.0000,0,0.0485,going
102,2,-7.0000,6.0000,0.0000,0,0.0430,going
103,2,-7.0000,6.0000,0.0000,0,0.0432,going
104,1,-13.0000,0.0000,0.0000,0,0.0300,going
105,2,-8.0000,6.0000,0.0000,0,0.0390,going
106,2,-8.0000,6.0000,0.0000,0,0.0410,going
107,2,-7.0000,6.0000,0.0000,0,0.0479,going
108,1,-13.0000,0.0000,0.0000,0,0.0432,going
109,2,-8.0000,6.0000,0.0000,0,0.0496,going
110,2,-7.0000,6.0000,0.0000,0,0.0398,going
111,2,-7.0000,6.0000,0.0000,0,0.0479,going
112,14,65.0000,6.0000,0.0000,0,0.0428,going
113,1,-13.0000,0.0000,0.0000,0,0.0394,going
114,1,-13.0000,0.0000,0.0000,0,0.0465,going
115,4,4.0000,6.0000,0.0000,0,0.0390,going
116,1,-13.0000,0.0000,0.0000,0,0.0413,going
117,28,146.0000,6.0000,0.0000,0,0.0420,going
118,2,-7.0000,6.0000,0.0000,0,0.0380,going
119,2,-7.0000,6.0000,0.0000,0,0.0445,going
120,1,-13.0000,0.0000,0.0000,0,0.0320,going
121,1,-13.0000,0.0000,0.0000,0,0.0417,going
122,1,-13.0000,0.0000,0.0000,0,0.0422,going
123,2,-7.0000,6.0000,0.0000,0,0.0448,going
124,3,-1.0000,6.0000,0.0000,0,0.0443,going
125,2,-7.0000,6.0000,0.0000,0,0.0400,going
126,3,-1.0000,6.0000,0.0000,0,0.0394,going
127,2,-7.0000,6.0000,0.0000,0,0.0492,going
128,2,-7.0000,6.0000,0.0000,0,0.0448,going
129,1,-13.0000,0.0000,0.0000,0,0.0403,going
130,3,-1.0000,6.0000,0.0000,0,0.0490,going
131,2,-7.0000,6.0000,0.0000,0,0.0434,going
132,2,-8.0000,6.0000,0.0000,0,0.0426,going
133,10,41.0000,6.0000,0.0000,0,0.0488,going
134,2,-7.0000,6.0000,0.0000,0,0.0417,going
135,1,-13.0000,0.0000,0.0000,0,0.0361,going
136,1,-13.0000,0.0000,0.0000,0,0.0349,going
137,2,-8.0000,6.0000,0.0000,0,0.0462,going
138,2,-7.0000,6.0000,0.0000,0,0.0499,going
139,2,-7.0000,6.0000,0.0000,0,0.0399,going
140,2,-7.0000,6.0000,0.0000,0,0.0472,going
141,2,-7.0000,6.0000,0.0000,0,0.0401,going
142,1,-13.0000,0.0000,0.0000,0,0.0370,going
143,3,-1.0000,6.0000,0.0000,0,0.0465,going
144,2,-7.0000,6.0000,0.0000,0,0.0399,going
145,2,-7.0000,6.0000,0.0000,0,0.0487,going
146,1,-13.0000,0.0000,0.0000,0,0.0398,going
147,4,5.0000,6.0000,0.0000,0,0.0469,going
148,2,-7.0000,6.0000,0.0000,0,0.0540,going
149,5,11.0000,6.0000,0.0000,0,0.0484,going
150,1,-13.0000,0.0000,0.0000,0,0.0363,going
151,1,-13.0000,0.0000,0.0000,0,0.0391,going
152,2,-8.0000,6.0000,0.0000,0,0.0374,going
153,2,-7.0000,6.0000,0.0000,0,0.0405,going
154,1,-13.0000,0.0000,0.0000,0,0.0405,going
155,4,5.0000,6.0000,0.0000,0,0.0435,going
156,2,-7.0000,6.0000,0.0000,0,0.0408,going
157,5,11.0000,6.0000,0.0000,0,0.0384,going
158,3,-1.0000,6.0000,0.0000,0,0.0477,going
159,2,-7.0000,6.0000,0.0000,0,0.0398,going
160,3,-1.0000,6.0000,0.0000,0,0.0440,going
161,2,-7.0000,6.0000,0.0000,0,0.0444,going
162,2,-7.0000,6.0000,0.0000,0,0.0389,going
163,3,-1.0000,6.0000,0.0000,0,0.0444,going
164,1,-13.0000,0.0000,0.0000,0,0.0342,going
165,2,-8.0000,6.0000,0.0000,0,0.0541,going
166,2,-7.0000,6.0000,0.0000,0,0.0525,going
167,4,5.0000,6.0000,0.0000,0,0.0497,going
168,2,-7.0000,6.0000,0.0000,0,0.0376,going
169,2,-7.0000,6.0000,0.0000,0,0.0394,going
170,1,-13.0000,0.0000,0.0000,0,0.0345,going
171,1,-13.0000,0.0000,0.0000,0,0.0342,going
172,2,-8.0000,6.0000,0.0000,0,0.0462,going
173,2,-7.0000,6.0000,0.0000,0,0.0397,going
174,1,-13.0000,0.0000,0.0000,0,0.0375,going
175,2,-7.0000,6.0000,0.0000,0,0.0462,going
176,2,-7.0000,6.0000,0.0000,0,0.0400,going
177,2,-7.0000,6.0000,0.0000,0,0.0477,going
178,9,35.0000,6.0000,0.0000,0,0.0417,going
179,1,-13.0000,0.0000,0.0000,0,0.0422,going
180,23,119.0000,6.0000,0.0000,0,0.0479,going
181,1,-13.0000,0.0000,0.0000,0,0.0429,going
182,2,-7.0000,6.0000,0.0000,0,0.0367,going
183,3,-1.0000,6.0000,0.0000,0,0.0543,going
184,1,-13.0000,0.0000,0.0000,0,0.0354,going
185,1,-13.0000,0.0000,0.0000,0,0.0503,going
186,2,-7.0000,6.0000,0.0000,0,0.0425,going
187,2,-8.0000,6.0000,0.0000,0,0.0433,going
188,1,-13.0000,0.0000,0.0000,0,0.0385,going
189,27,143.0000,6.0000,0.0000,0,0.0485,going
190,2,-8.0000,6.0000,0.0000,0,0.0466,going
191,2,-7.0000,6.0000,0.0000,0,0.0417,going
192,2,-7.0000,6.0000,0.0000,0,0.0417,going
193,2,-7.0000,6.0000,0.0000,0,0.0442,going
194,3,-1.0000,6.0000,0.0000,0,0.0446,going
195,3,-1.0000,6.0000,0.0000,0,0.0364,going
196,1,-13.0000,0.0000,0.0000,0,0.0331,going
